inputDataLabel,outputDataLabel,inputVersion,outputVersion,varId,used,name,nameWithinFile,datasetGroupPath,bitPosition,bitCount,type,divisor,unit,min,max,nodata_value,nodata_value2,resamplingFactor,comment,Comment_2
Data label of the file used as an input,Data label of the file generated as an output,version of the input,Version of the output,Unique id of the output variable,"1: included in the generation, 0: excluded",,Field name in the file,For .h5 files,,,,,,,,,,1: 2400x2400 for mod09ga. 2: 1200x1200,0,
,,,,,,,,,,,,,,,,,,,,
mod09ga,modspiresdailytifsinu,v061,v2025.0.1,90,1,raw_dust_concentration_s,,,,,uint16,10,tenths of unitless,0,9500,65535,,1,,
mod09ga,modspiresdailytifsinu,v061,v2025.0.1,91,1,gap_viewable_snow_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
mod09ga,modspiresdailytifsinu,v061,v2025.0.1,92,1,gap_grain_size_s,,,,,uint16,1,microns,40,1190,65535,,1,,
mod09ga,modspiresdailytifsinu,v061,v2025.0.1,93,1,gap_dust_concentration_s,,,,,uint16,10,tenths of unitless,0,9500,65535,,1,,
mod09ga,modspiresdailytifsinu,v061,v2025.0.1,94,1,grain_size_and_dust_mask,,,,,uint8,1,unitless,0,255,0,,1,fsca below value → spat interp grain size and idem dust,
mod09ga,modspiresdailytifsinu,v061,v2025.0.1,95,1,daily_grain_size_dust_s,,,,,uint8,1,unitless,0,255,1,,1,"Bit, position 1: spatial interpolation of grain size, 2: grain size nodata because below min, 3: grain size nodata because above max, 4: spatial interpolation of dust concentration, 5: dust concentration nodata because below min, 6: dust concentration nodata because above max.",
mod09ga,modspiresdailytifsinu,v061,v2025.0.1,96,1,deltavis_s,,,,,uint8,1,unitless,0,75,255,,1,Deltavis or snow darkening,
mod09ga,modspiresdailytifsinu,v061,v2025.0.1,97,1,spatial_grain_size_s,,,,,uint16,1,microns,40,1190,65535,,1,,
mod09ga,modspiresdailytifsinu,v061,v2025.0.1,98,1,spatial_dust_concentration_s,,,,,uint16,10,tenths of unitless,0,9500,65535,,1,,
mod09ga,modspiresdailytifsinu,v061,v2025.0.1,99,1,albedo_muZ_s,,,,,uint8,1,percent,0,100,255,,1,,
mod09ga,modspiresdailytifsinu,v061,v2025.0.1,101,1,neural_classification_snow_cloud,,,,,uint8,1,Bit field,0,4,255,,1,"0: snow, 1: cloud, 2: other. Constructed by Timbo neural network based on reflectance full precision int16",
mod09ga,modspiresdailytifsinu,v061,v2025.0.1,113,1,days_with_snow_observed_s,,,,,uint16,1,day,0,366,65535,,1,,
mod09ga,modspiresdailytifsinu,v061,v2025.0.1,114,1,days_with_absent_snow_observed_s,,,,,uint16,1,day,0,366,65535,,1,,
,,,,,,,,,,,,,,,,,,,,
mod09ga,modspiresdailymetadatajson,v061,v2025.0.1,100,1,metaData,,,,,struct,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,48,0,albedo_clean_mu0,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,49,0,albedo_observed_mu0,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,50,0,albedo_clean_muZ,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,51,0,albedo_observed_muZ,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,43,0,deltavis,,,,,uint8,1,percent,0,75,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,41,0,grain_size,,,,,uint16,1,microns,10,1100,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,42,0,drfs_grnsz,,,,,uint16,1,microns,10,1100,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,44,0,radiative_forcing,,,,,uint16,1,W/m^2,0,500,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,13,1,solar_azimuth,,,,,int16,1,degree,-180,180,32767,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,14,1,solar_zenith,,,,,uint8,1,degree,0,90,255,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,45,0,snow_cover_days,,,,,uint16,1,day,0,366,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,40,0,snow_fraction,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,36,0,viewable_snow_fraction,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,38,0,vegetation_fraction,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,37,0,rock_fraction,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,39,0,other_fraction,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,46,0,viewable_snow_fraction_status,,,,,uint8,1,unitless,0,255,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,47,0,days_without_observation,,,,,uint16,1,day,0,366,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,10,0,num_observations_1km,,,,,int8,1,unitless,0,122,-1,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,11,0,state_1km,,,,,uint16,1,Bit field,0,65535,65535,,2,"Bits: cloud, cloudshadow, landwater, aerosol, cirrus, saltpan. Position: [1, 3, 4, 7, 9, 15]. Size: [2, 1, 3, 2, 2, 1]. Bits between 11 and 14 not used.",
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,12,1,sensor_zenith,,,,,uint8,1,degree,0,90,255,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,8,1,num_observations_500m,,,,,int8,1,unitless,0,122,-1,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,9,0,QC_500m,,,,,uint8,1,Bit field,0,255,255,,1,"Bits: modland, atmosCorr, adjCorr. Position 1, 3, 4. Size: 2, 1, 1.",
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,1,1,reflectance_1_620_670,,,,,uint8,100,hundredth,0,160,0,,1,reflectance in uint16 and not uint8 to reproduce the neuralClassification ndsi and ndvi of v2024.0c MccM.,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,2,1,reflectance_2_841_876,,,,,uint8,100,hundredth,0,160,0,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,3,1,reflectance_3_459_479,,,,,uint8,100,hundredth,0,160,0,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,4,1,reflectance_4_545_565,,,,,uint8,100,hundredth,0,160,0,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,5,1,reflectance_5_1230_1250,,,,,uint8,100,hundredth,0,160,0,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,6,1,reflectance_6_1628_1652,,,,,uint8,100,hundredth,0,160,0,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,7,1,reflectance_7_2105_2155,,,,,uint8,100,hundredth,0,160,0,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,52,0,refl,,,,,int16,1,hundredth,0,160,,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,53,0,NoValues,,,,,uint8,1,unitless,0,1,,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,54,1,viewable_snow_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,56,1,shade_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,57,1,grain_size_s,,,,,uint16,1,microns,40,1190,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,58,1,dust_concentration_s,,,,,uint16,10,tenths of unitless,0,9500,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,55,1,snow_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,59,0,notprocessed,,,,,uint8,1,unitless,0,1,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,60,0,notprocessed_s,,,,,uint8,1,unitless,0,1,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,61,1,snow_cover_days_s,,,,,uint16,1,day,0,366,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,62,1,albedo_s,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,63,1,radiative_forcing_s,,,,,uint16,1,W/m^2,0,500,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,67,1,gap_snow_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,68,1,sensor_azimuth,,,,,int16,1,degree,-180,180,32767,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,69,0,range,,,,,uint16,0.04,meter,0,65535,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,70,0,gflags,,,,,uint8,1,Bit field,0,255,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,71,0,orbit_pnt,,,,,int8,1,,0,122,-1,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,72,0,obscov,,,,,int8,100,,0,122,-1,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,73,0,iobs_res,,,,,uint8,1,,0,255,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,74,0,q_scan,,,,,uint8,1,,0,255,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,75,0,days_since_last_observation,,,,,uint16,1,day,0,366,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,76,1,viewable_snow_fraction_status_s,,,,,uint8,1,unitless,0,255,0,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,77,1,days_without_observation_s,,,,,uint16,1,day,0,366,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,78,1,days_since_last_observation_s,,,,,uint16,1,day,0,366,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,79,1,daily_nodata_filter_s,,,,,uint8,1,unitless,0,255,1,,1,"Bit, position 1: hasNoInput, 2: neuralCloud, 3, backgroundReflectance nodata, 4: rareObservation, 5: STC cloud, 6: Cloud extension, 7: Saltpan and isolated. Default value: 1 for absent file or corrupted file.",
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,80,1,daily_zero_filter_s,,,,,uint8,1,unitless,0,255,0,,1,"Bit, position 1: NeuralOther excluding state_1km.clouds and including state_1km.saltpans, 2: NDSIBelowMinus005, 3: rawSnowBelow10, 4: rawGrainBelow40, 5: lowElevation, 6: waterBody, 7: rawSnowEquals0",
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,81,1,sensor_and_solar_azimuth_sensor_mask,,,,,uint8,1,unitless,0,255,0,,2,"Bit, position 1: sensor_azimuth nodata, 2: sensor_azimuth too low, 3: sensor_azimuth too high. 4: solar_azimuth nodata, 5: solar_azimuth too low, 6: solar_azimuth too high.",
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,82,1,sensor_and_solar_zenith_sensor_mask,,,,,uint8,1,unitless,0,255,0,,2,"Bit, position 1: sensor_zenith nodata, 2: sensor_zenith too low, 3: sensor_zenith too high. 4: solar_zenith nodata, 5: solar_zenith too low, 6: solar_zenith too high.",
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,83,1,reflectance_1_7_sensor_mask,,,,,uint32,1,unitless,0,4294967295,0,,1,"Bit, position 1: reflectance_1 nodata, 2: reflectance_1 too low, 3: reflectance_1 too high. 4: reflectance_2 nodata, 5: reflectance_2 too low, 6: reflectance_2 too high, 7: reflectance_3 nodata, etc…","Stored at 500 m to avoid complexity of having 2 distinct mask variables, while reflectance bands 3, 4, 5, 7 are stored at 1000 m"
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,84,1,canopy_cover_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,85,1,time_interp_weight_s,,,,,uint8,1,percent,1,100,255,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,86,1,raw_viewable_snow_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,87,1,raw_snow_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,88,1,raw_shade_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,89,1,raw_grain_size_s,,,,,uint16,1,microns,40,1190,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,90,1,raw_dust_concentration_s,,,,,uint16,10,tenths of unitless,0,9500,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,91,1,gap_viewable_snow_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,92,1,gap_grain_size_s,,,,,uint16,1,microns,40,1190,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,93,1,gap_dust_concentration_s,,,,,uint16,10,tenths of unitless,0,9500,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,94,1,grain_size_and_dust_mask,,,,,uint8,1,unitless,0,255,0,,1,fsca below value → spat interp grain size and idem dust,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,95,1,daily_grain_size_dust_s,,,,,uint8,1,unitless,0,255,1,,1,"Bit, position 1: spatial interpolation of grain size, 2: grain size nodata because below min, 3: grain size nodata because above max, 4: spatial interpolation of dust concentration, 5: dust concentration nodata because below min, 6: dust concentration nodata because above max.",
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,96,1,deltavis_s,,,,,uint8,1,unitless,0,75,255,,1,Deltavis or snow darkening,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,97,1,spatial_grain_size_s,,,,,uint16,1,microns,40,1190,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,98,1,spatial_dust_concentration_s,,,,,uint16,10,tenths of unitless,0,9500,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,99,1,albedo_muZ_s,,,,,uint8,1,percent,0,100,255,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,101,1,neural_classification_snow_cloud,,,,,uint8,1,Bit field,0,4,255,,1,"0: snow, 1: cloud, 2: other. Constructed by Timbo neural network based on reflectance full precision int16",
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,102,1,reflectance_quality_flag_1,,,,,uint8,1,Bit field,0,254,255,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,103,1,reflectance_quality_flag_2,,,,,uint8,1,Bit field,0,254,255,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,104,1,reflectance_quality_flag_3,,,,,uint8,1,Bit field,0,254,255,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,105,1,reflectance_quality_flag_4,,,,,uint8,1,Bit field,0,254,255,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,106,1,reflectance_quality_flag_5,,,,,uint8,1,Bit field,0,254,255,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,107,1,reflectance_quality_flag_6,,,,,uint8,1,Bit field,0,254,255,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,108,1,reflectance_quality_flag_7,,,,,uint8,1,Bit field,0,254,255,,2,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,109,1,QF_1km,,,,,uint16,1,Bit field,0,512,0,,2,"Bits: cloud, cloudshadow, landwater, aerosol, cirrus, saltpan. Position: [1, 3, 4, 7, 9, 15]. Size: [2, 1, 3, 2, 2, 1]. Bits between 11 and 14 not used. NB: values different meaning from state_1km",
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,113,1,days_with_snow_observed_s,,,,,uint16,1,day,0,366,65535,,1,,
vnp09ga,vnpspiresdailytifsinu,v002,v2025.0.1,114,1,days_with_absent_snow_observed_s,,,,,uint16,1,day,0,366,65535,,1,,
,,,,,,,,,,,,,,,,,,,,
vnp09ga,vnpspiresdailymetadatajson,v002,v2025.0.1,100,1,metaData,,,,,struct,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,48,0,albedo_clean_mu0,,,,,uint8,1,percent,0,100,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,49,0,albedo_observed_mu0,,,,,uint8,1,percent,0,100,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,50,0,albedo_clean_muZ,,,,,uint8,1,percent,0,100,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,51,0,albedo_observed_muZ,,,,,uint8,1,percent,0,100,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,43,0,deltavis,,,,,uint8,1,percent,0,75,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,41,0,grain_size,,,,,uint16,1,microns,10,1100,65535,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,42,0,drfs_grnsz,,,,,uint16,1,microns,10,1100,65535,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,44,0,radiative_forcing,,,,,uint16,1,W/m^2,0,500,65535,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,13,1,solar_azimuth,,,,,int16,1,degree,-180,180,32767,,2,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,14,1,solar_zenith,,,,,uint8,1,degree,0,90,255,,2,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,45,0,snow_cover_days,,,,,uint16,1,day,0,366,65535,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,40,0,snow_fraction,,,,,uint8,1,percent,0,100,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,36,0,viewable_snow_fraction,,,,,uint8,1,percent,0,100,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,38,0,vegetation_fraction,,,,,uint8,1,percent,0,100,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,37,0,rock_fraction,,,,,uint8,1,percent,0,100,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,39,0,other_fraction,,,,,uint8,1,percent,0,100,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,46,0,viewable_snow_fraction_status,,,,,uint8,1,unitless,0,255,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,47,0,days_without_observation,,,,,uint16,1,day,0,366,65535,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,10,0,num_observations_1km,,,,,int8,1,unitless,0,122,-1,,2,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,11,0,state_1km,,,,,uint16,1,Bit field,0,65535,65535,,2,"Bits: cloud, cloudshadow, landwater, aerosol, cirrus, saltpan. Position: [1, 3, 4, 7, 9, 15]. Size: [2, 1, 3, 2, 2, 1]. Bits between 11 and 14 not used.",
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,12,1,sensor_zenith,,,,,uint8,1,degree,0,90,255,,2,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,8,1,num_observations_500m,,,,,int8,1,unitless,0,122,-1,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,9,0,QC_500m,,,,,uint8,1,Bit field,0,255,255,,1,"Bits: modland, atmosCorr, adjCorr. Position 1, 3, 4. Size: 2, 1, 1.",
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,1,1,reflectance_1_620_670,,,,,uint8,100,hundredth,0,160,0,,1,reflectance in uint16 and not uint8 to reproduce the neuralClassification ndsi and ndvi of v2024.0c MccM.,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,2,1,reflectance_2_841_876,,,,,uint8,100,hundredth,0,160,0,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,3,1,reflectance_3_459_479,,,,,uint8,100,hundredth,0,160,0,,2,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,4,1,reflectance_4_545_565,,,,,uint8,100,hundredth,0,160,0,,2,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,5,1,reflectance_5_1230_1250,,,,,uint8,100,hundredth,0,160,0,,2,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,6,1,reflectance_6_1628_1652,,,,,uint8,100,hundredth,0,160,0,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,7,1,reflectance_7_2105_2155,,,,,uint8,100,hundredth,0,160,0,,2,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,52,0,refl,,,,,int16,1,hundredth,0,160,,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,53,0,NoValues,,,,,uint8,1,unitless,0,1,,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,54,1,viewable_snow_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,56,1,shade_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,57,1,grain_size_s,,,,,uint16,1,microns,40,1190,65535,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,58,1,dust_concentration_s,,,,,uint16,10,tenths of unitless,0,9500,65535,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,55,1,snow_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,59,0,notprocessed,,,,,uint8,1,unitless,0,1,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,60,0,notprocessed_s,,,,,uint8,1,unitless,0,1,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,61,1,snow_cover_days_s,,,,,uint16,1,day,0,366,65535,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,62,1,albedo_s,,,,,uint8,1,percent,0,100,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,63,1,radiative_forcing_s,,,,,uint16,1,W/m^2,0,500,65535,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,67,1,gap_snow_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,68,1,sensor_azimuth,,,,,int16,1,degree,-180,180,32767,,2,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,69,0,range,,,,,uint16,0.04,meter,0,65535,65535,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,70,0,gflags,,,,,uint8,1,Bit field,0,255,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,71,0,orbit_pnt,,,,,int8,1,,0,122,-1,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,72,0,obscov,,,,,int8,100,,0,122,-1,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,73,0,iobs_res,,,,,uint8,1,,0,255,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,74,0,q_scan,,,,,uint8,1,,0,255,255,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,75,0,days_since_last_observation,,,,,uint16,1,day,0,366,65535,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,76,1,viewable_snow_fraction_status_s,,,,,uint8,1,unitless,0,255,0,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,77,1,days_without_observation_s,,,,,uint16,1,day,0,366,65535,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,78,1,days_since_last_observation_s,,,,,uint16,1,day,0,366,65535,,1,,
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,79,1,daily_nodata_filter_s,,,,,uint8,1,unitless,0,255,1,,1,"Bit, position 1: hasNoInput, 2: neuralCloud, 3, backgroundReflectance nodata, 4: rareObservation, 5: STC cloud, 6: Cloud extension, 7: Saltpan and isolated. Default value: 1 for absent file or corrupted file.",
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,80,1,daily_zero_filter_s,,,,,uint8,1,unitless,0,255,0,,1,"Bit, position 1: NeuralOther excluding state_1km.clouds and including state_1km.saltpans, 2: NDSIBelowMinus005, 3: rawSnowBelow10, 4: rawGrainBelow40, 5: lowElevation, 6: waterBody, 7: rawSnowEquals0",
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,81,1,sensor_and_solar_azimuth_sensor_mask,,,,,uint8,1,unitless,0,255,0,,2,"Bit, position 1: sensor_azimuth nodata, 2: sensor_azimuth too low, 3: sensor_azimuth too high. 4: solar_azimuth nodata, 5: solar_azimuth too low, 6: solar_azimuth too high.",
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,82,1,sensor_and_solar_zenith_sensor_mask,,,,,uint8,1,unitless,0,255,0,,2,"Bit, position 1: sensor_zenith nodata, 2: sensor_zenith too low, 3: sensor_zenith too high. 4: solar_zenith nodata, 5: solar_zenith too low, 6: solar_zenith too high.",
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,83,1,reflectance_1_7_sensor_mask,,,,,uint32,1,unitless,0,4294967295,0,,1,"Bit, position 1: reflectance_1 nodata, 2: reflectance_1 too low, 3: reflectance_1 too high. 4: reflectance_2 nodata, 5: reflectance_2 too low, 6: reflectance_2 too high, 7: reflectance_3 nodata, etc…","Stored at 500 m to avoid complexity of having 2 distinct mask variables, while reflectance bands 3, 4, 5, 7 are stored at 1000 m"
spiresdailytifsinu,spiresdailytifsinu,v2025.0.1,v2025.0.1,84,1,canopy_cover_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
